,,,,,
,ID,Title,Mod,Tournament - Stage,Rank Range
,3175889,Sakamoto Shoichiro - Eye of Aeon [Reiji Maigo's Insane] (niii_san),DT3, nik's winter cup 2022 Semifinals,1-∞
,2103253,Kinoshita - Norowareta Sei / Shukufuku Sareta Sei (the confusion) [july 20] (Mirash),DT4, nik's winter cup 2022 Semifinals,1-∞
,3459454,sky_delta - Lazy Addiction [corsace reject] (captin1),FM1, nik's winter cup 2022 Semifinals,1-∞
,2532942,Daisuke Ishiwatari - Bump [LMT's Extra] (Reiji Maigo),FM2, nik's winter cup 2022 Semifinals,1-∞
,3229080,Emiru no Aishita Tsukiyo ni Dai San Gensou Kyoku wo - SILVERY [Extra] (LMT),FM3, nik's winter cup 2022 Semifinals,1-∞
,3460004,Utsu-P - I thought I was an angel [Archangel] (ConsumerOfLean),TB1, nik's winter cup 2022 Semifinals,1-∞
,,,,,
,3229006,Mami Kawada - Serment [DepthFlame's Eternal Blaze] (SkyFlame),NM1, nik's winter cup 2022 Finals,1-∞
,3471880,Plum - Tempest [Hurricane] (knowledgeking),NM2, nik's winter cup 2022 Finals,1-∞
,2651784,Hyuman - DISHONOR [hasplasho's dishonorable spaghetti] (yaspo),NM3, nik's winter cup 2022 Finals,1-∞
,1390577,Camellia - Speedrun [any%] (Raikozen),NM4, nik's winter cup 2022 Finals,1-∞
,2651796,Frums - Star Of The COME ON!! [Expert] (Zelq),NM5, nik's winter cup 2022 Finals,1-∞
,3256985,E.G.G. - OK Im blue rat [Yokes' Extra] (Icekalt),NM6, nik's winter cup 2022 Finals,1-∞
,3471942,Kairiki bear - Shippaisaku Shoujo [Amelie] (jazzberry),HD1, nik's winter cup 2022 Finals,1-∞
,3346789,Camellia - Routing [Vibrance] (Mir),HD2, nik's winter cup 2022 Finals,1-∞
,3133966,I2ka x Tanchiky - Voice (Cut Ver.) [Special] (Kyrian),HD3, nik's winter cup 2022 Finals,1-∞
,3388584,Adust Rain - Misery Song [Desolation] (Pincus),HR1, nik's winter cup 2022 Finals,1-∞
,2466971,Sheena Ringo - Marunouchi Sadistic (neetskills remix) [Pentori's Extreme] (-Mikan),HR2, nik's winter cup 2022 Finals,1-∞
,3471908,Feryquitous feat. Aitsuki Nakuru - Tsukuyomi ni Naru [Ethereal] (captin1),HR3, nik's winter cup 2022 Finals,1-∞
,3472026,sana - Kotoba no Iranai Yakusoku [naruto dab] (Aistre),DT1, nik's winter cup 2022 Finals,1-∞
,3471572,ZUN - Magical Storm [Beandorn Ultimate Storm] (ConsumerOfBean),DT2, nik's winter cup 2022 Finals,1-∞
,65233,IOSYS - Poinsettia [Lunatic] (Aakiha),DT3, nik's winter cup 2022 Finals,1-∞
,3060775,sasakure.UK - -echo-: NieR Song of the Ancients / Devola ~ Song of the Ancients / Popola [Sorrow] (Zer0-),DT4, nik's winter cup 2022 Finals,1-∞
,2779114,Getty vs. DJ DiA - Ops:Code-Rapture- [Ren's Eternal Warfare] (Seolv),FM1, nik's winter cup 2022 Finals,1-∞
,133938,Hatsune Miku - Atama no Taisou [Nogard] (val0108),FM2, nik's winter cup 2022 Finals,1-∞
,2651838,ZUN - Desire Drive [Extra Stage] (Halfslashed),FM3, nik's winter cup 2022 Finals,1-∞
,3237678,Toby Fox - THE WORLD REVOLVING (Camellia Remix) [I CAN DO ANYTHING!] (Ilay),TB1, nik's winter cup 2022 Finals,1-∞
,,,,,
,3066712,KISIDA KYODAN & THE AKEBOSI ROCKETS - Blood on the EDGE [Bloodlust] (apoq),NM1, nik's winter cup 2022 Grandfinals,1-∞
,3481302,CYLTIE. - Aphrodite [Aphrodisiac] (knowledgeking),NM2, nik's winter cup 2022 Grandfinals,1-∞
,3481520,Kotone - Resist [Revolution] (captin1),NM3, nik's winter cup 2022 Grandfinals,1-∞
,3416868,deleted beatmap,NM4, nik's winter cup 2022 Grandfinals,1-∞
,3481594,Spire - sayonara [farewell 260] (Elcheer),NM5, nik's winter cup 2022 Grandfinals,1-∞
,3440631,Down - Ekoro [DeviousPanda's Extravaganza] (Down),NM6, nik's winter cup 2022 Grandfinals,1-∞
,2223963,Yousei Teikoku - Shadow Corps [Undead Empress of the Fairy Empire] (IsomirDiAngelo),HD1, nik's winter cup 2022 Grandfinals,1-∞
,2809623,sabi - true DJ MAG top ranker's song Zenpen (katagiri Remix) [KEMOMIMI EDM SQUAD] (Nathan),HD2, nik's winter cup 2022 Grandfinals,1-∞
,3370732,Street - Hibari [Skylark] (jazzberry),HD3, nik's winter cup 2022 Grandfinals,1-∞
,3481303,ABSOLUTE CASTAWAY - Shinsou Shintouron [My Heart Always Open For You] (knowledgeking),HR1, nik's winter cup 2022 Grandfinals,1-∞
,2442838,Cranky - Rave 2 Rave [luscent] (Luscent),HR2, nik's winter cup 2022 Grandfinals,1-∞
,3481117,Elements Garden - Gyakufuu wo Koete [Turning Point] (Kurashina Asuka),HR3, nik's winter cup 2022 Grandfinals,1-∞
,1144515,Pendulum - Showdown [Crisis] (fieryrage),DT1, nik's winter cup 2022 Grandfinals,1-∞
,2651830,Nasty Children - SCARLET TEMPEST [Origin] (Kite),DT2, nik's winter cup 2022 Grandfinals,1-∞
,2955953,Ayane - Lunatic Tears... [Collab] (niii_san),DT3, nik's winter cup 2022 Grandfinals,1-∞
,3481607,Yuuyu - Akutagawa Ryuunosuke's Kappa ~ Candid Friend [Lunatic] (Halfslashed),DT4, nik's winter cup 2022 Grandfinals,1-∞
,2161305,OISHII - ONIGIRI FREEWAY [PKHG x TATAN'S LOVE EXTRA] (Hazu-),FM1, nik's winter cup 2022 Grandfinals,1-∞
,172662,Renard - Rainbow Dash Likes Girls (Stay Gay Pony Girl) [Holy Shit! It's Rainbow Dash!!] (ztrot),FM2, nik's winter cup 2022 Grandfinals,1-∞
,3468404,"Hakui Koyori - ""Hmm,Ah,Ah."" [7.5] (Deppyforce)",FM3, nik's winter cup 2022 Grandfinals,1-∞
,3481587,Sephid - OVERPROTECTION [RESURRECTION] (jazzberry),TB1, nik's winter cup 2022 Grandfinals,1-∞
,,,,,
,2430049,ZAQ - Seven Doors [knowledge's Extreme] (SkyFlame),NM1,4 Digit World Cup 2022 Qualifiers,1k-10k
,3205949,xi - Grand Chariot [Ride to Elysium] (Astronic),NM2,4 Digit World Cup 2022 Qualifiers,1k-10k
,3079834,nora2r - Memory Of Sunrise [FR14] (Halgoh),NM3,4 Digit World Cup 2022 Qualifiers,1k-10k
,3311532,Fuki - Zinger Ringer Gang Love [Extreme] (Maot),NM4,4 Digit World Cup 2022 Qualifiers,1k-10k
,2680271,xi - Finder Keepers [Mine Now] (fartownik),HD1,4 Digit World Cup 2022 Qualifiers,1k-10k
,3414667,deleted beatmap,HD2,4 Digit World Cup 2022 Qualifiers,1k-10k
,1790755,After the Rain - Anti-Clockwise [Rain] (Nevo),HR1,4 Digit World Cup 2022 Qualifiers,1k-10k
,3107388,MojaP - Kagamine Hachihachi Hana no Kassen [OTST Custom Map #1] (Kyle Y),HR2,4 Digit World Cup 2022 Qualifiers,1k-10k
,3205713,KOTOKO - One Small Step [Insane] (Kowari),DT1,4 Digit World Cup 2022 Qualifiers,1k-10k
,3287252,senya - Kasoku Suru Koi wa Dare mo Tomerarenai [Lunatic] (Luscent),DT2,4 Digit World Cup 2022 Qualifiers,1k-10k
,,,,,
,2556965,ONE OK ROCK - Mikansei Koukyoukyoku [Unfinished Symphony] (TheSea),NM1,4 Digit World Cup 2022 Round of 32,1k-10k
,2170985,GLORYHAMMER - Rise of the Chaos Wizards [CosmicWolf's Extra] (Stunter),NM2,4 Digit World Cup 2022 Round of 32,1k-10k
,2362076,PSYQUI feat. mikanzil - Bye or not [Do you remember?] (skytuna),NM3,4 Digit World Cup 2022 Round of 32,1k-10k
,3243261,Toby Fox - BIG SHOT [Hobbes2's EXTRA] (Sylas),NM4,4 Digit World Cup 2022 Round of 32,1k-10k
,3155328,MisoilePunch - Aurolla [INFINITE] (cocona),NM5,4 Digit World Cup 2022 Round of 32,1k-10k
,3271237,Scott Brown - Go Berzerk [Down's Another] (Luscent),NM6,4 Digit World Cup 2022 Round of 32,1k-10k
,3161292,Alestorm - Keelhauled [EXPERT] (Camo),HD1,4 Digit World Cup 2022 Round of 32,1k-10k
,2870777,deleted beatmap,HD2,4 Digit World Cup 2022 Round of 32,1k-10k
,2603689,Fusq x Moe Shop ft. Hentai Dude - Perfume x Superstar [Ease up!] (yaspo),HD3,4 Digit World Cup 2022 Round of 32,1k-10k
,941600,Kousaka Umi (CV.Ueda Reina) x Tanaka Kotoha (CV.Taneda Risa) - Understand? Understand! [EXTR@] (Setz),HR1,4 Digit World Cup 2022 Round of 32,1k-10k
,2623949,MYTK - Senkyou [Cubby's Insane] (Realazy),HR2,4 Digit World Cup 2022 Round of 32,1k-10k
,3187928,Kendrick Lamar - HUMBLE. [DAMN.] (jamesjan3),HR3,4 Digit World Cup 2022 Round of 32,1k-10k
,2780084,Petit Rabbit's - Tenkuu Cafeteria [Hakku's Insane] (LeQuack),DT1,4 Digit World Cup 2022 Round of 32,1k-10k
,3436697,deleted beatmap,DT2,4 Digit World Cup 2022 Round of 32,1k-10k
,3377083,Emiru no Aishita Tsukiyo ni Dai San Gensou Kyoku wo - Sapphire [Hard] (Nao Tomori),DT3,4 Digit World Cup 2022 Round of 32,1k-10k
,2491586,FictionJunction YUUKA - aikoi [insane] (Reiji Maigo),DT4,4 Digit World Cup 2022 Round of 32,1k-10k
,860793,Sawai Miku - Colorful. (Asterisk DnB Remix) [Prismatic] (Depths),FM1,4 Digit World Cup 2022 Round of 32,1k-10k
,2258540,Jin Zhen - Sakura Snow [Insane] (Matrix),FM2,4 Digit World Cup 2022 Round of 32,1k-10k
,461608,cosMo@BousouP - For UltraPlayers [RLC's EXHAUST] (rui),FM3,4 Digit World Cup 2022 Round of 32,1k-10k
,2041227,yanaginagi - Muteki no Soldier [Gift] (Deca),TB,4 Digit World Cup 2022 Round of 32,1k-10k
,,,,,
,1467196,Camelia feat. Nanahira - Tsukitourou [fun] (Kalibe),NM1,4 Digit World Cup 2022 Round of 16,1k-10k
,2875433,Tatsh - Xevel -Platinum Long ver- [Collab Extra] (-Syncro),NM2,4 Digit World Cup 2022 Round of 16,1k-10k
,2617306,Zekk - Feelsleft0ut [AncuL's Expert] (J1_),NM3,4 Digit World Cup 2022 Round of 16,1k-10k
,1816733,Nanahoshi Kangengakudan - BUILD AND SCRAP [V.A.S] (val0108),NM4,4 Digit World Cup 2022 Round of 16,1k-10k
,3033661,t+pazolite - Hoshikuzu Struck [Stardust (Bamboo Ver.)] (KKipalt),NM5,4 Digit World Cup 2022 Round of 16,1k-10k
,2513983,Ozawa Takumi - La gis sulva za Celow [Another] (Hey lululu),NM6,4 Digit World Cup 2022 Round of 16,1k-10k
,3449920,YurryCanon - Yueni [Extreme] (-Syncro),HD1,4 Digit World Cup 2022 Round of 16,1k-10k
,2144135,"Hiroki Isogai, Ippo Yamada - Abandoned Memory (Dr. Wily Stage 1) [DEDEDE Mix] (Dada)",HD2,4 Digit World Cup 2022 Round of 16,1k-10k
,2680634,Camellia - Compute It With Some Devilish Alcoholic Steampunk Engines [JayBone's Extra] (OneShotFox),HD3,4 Digit World Cup 2022 Round of 16,1k-10k
,3449685,Ahiru - HEARTBEAT(USAO Remix) (4WC Cut Ver.) [Hard Rock One] (Bakugo-),HR1,4 Digit World Cup 2022 Round of 16,1k-10k
,3283359,WataruP - Sakura Zensen Ijou Nashi [zzx's Another] (Len),HR2,4 Digit World Cup 2022 Round of 16,1k-10k
,2463995,aran - Mazy Metroplex [Labyrinth] (Megafan),HR3,4 Digit World Cup 2022 Round of 16,1k-10k
,2009330,senya - Kowareta Unmei o Tsumuide [Dored's Lunatic] (Satellite),DT1,4 Digit World Cup 2022 Round of 16,1k-10k
,2613166,Lime - Noblesse Gloria [Noblesse] (yaspo),DT2,4 Digit World Cup 2022 Round of 16,1k-10k
,611897,Ryu* - Sakura Mirage [PRIZZY'S HYPER] (Priti),DT3,4 Digit World Cup 2022 Round of 16,1k-10k
,63115,8corporation - The Ultimate Trololo Mashup [Hard] (DiamondCrash),DT4,4 Digit World Cup 2022 Round of 16,1k-10k
,815857,THE ORAL CIGARETTES - Kyouran Hey Kids!! [God of Speed] (monstrata),FM1,4 Digit World Cup 2022 Round of 16,1k-10k
,3449684,ESTi - SIN -The Last Scene- [EX] (Saika0k1),FM2,4 Digit World Cup 2022 Round of 16,1k-10k
,3448175,Lite Show Magic - Make Magic [PSYCHO (AR9.2)] (Chemo),FM3,4 Digit World Cup 2022 Round of 16,1k-10k
,2609903,TRakker - Trail of Dust [Stardust] (Hojo Karen),TB,4 Digit World Cup 2022 Round of 16,1k-10k
,,,,,
,3263082,LiSA - confidence driver [Assurance] (SkyFlame),NM1,4 Digit World Cup 2022 Quarterfinals,1k-10k
,3141960,MisomyL - Ring ! Run ! Nyan!! [Genetically ! Engineered ! Catgirls!!] (Fisky),NM2,4 Digit World Cup 2022 Quarterfinals,1k-10k
,2907086,Camellia feat. Nanahira - POLKAMANIA [LASSE'S POLKANOTHER] (Mir),NM3,4 Digit World Cup 2022 Quarterfinals,1k-10k
,3359370,Nanahoshi Kangengakudan - MAKE A LOSER (inst) [Yudragen's Expert] (Keqing),NM4,4 Digit World Cup 2022 Quarterfinals,1k-10k
,2643167,Eternal Tears Of Sorrow - Another Me [Insane 1.36x (250bpm) CS4.2 AR9.6 OD9] (LMT),NM5,4 Digit World Cup 2022 Quarterfinals,1k-10k
,3183305,tarolabo - eth ken [Expert] (ktgster),NM6,4 Digit World Cup 2022 Quarterfinals,1k-10k
,3214031,Sampling Masters MEGA - Dazzle hop [EX] (Alvearia),HD1,4 Digit World Cup 2022 Quarterfinals,1k-10k
,3460267,Sotetsu Record - Izumino no uta [4wc 2022] (jasontime12345),HD2,4 Digit World Cup 2022 Quarterfinals,1k-10k
,2216595,yomii/Blacky - GRAYNOTE [Dubbel] (Villdjack),HD3,4 Digit World Cup 2022 Quarterfinals,1k-10k
,2043183,kradness - Otsukimi Recital [Kagerou] (Nevo),HR1,4 Digit World Cup 2022 Quarterfinals,1k-10k
,2760616,96neko - Buriki no Dance [kario's Another] (CallieCube),HR2,4 Digit World Cup 2022 Quarterfinals,1k-10k
,3460991,MiddleIsland - Magnetic Shift [Rhythm Tectonics] (Bakugo-),HR3,4 Digit World Cup 2022 Quarterfinals,1k-10k
,3460666,Itou Masumi - Yume no Naka no Watashi no Yume [4wc] (Saika0k1),DT1,4 Digit World Cup 2022 Quarterfinals,1k-10k
,3153512,HHHxMMxST - Follow Tomorrow (for future mix) [Insane] (ktgster),DT2,4 Digit World Cup 2022 Quarterfinals,1k-10k
,123882,Barbarian On The Groove feat. Kotomitama - Over The Rainbow [Rainbow] (Jupiter),DT3,4 Digit World Cup 2022 Quarterfinals,1k-10k
,66662,Paramore - Looking Up [Hard] (Lesjuh),DT4,4 Digit World Cup 2022 Quarterfinals,1k-10k
,3244647,Ado - Odo [moph's Extra] (Heilia),FM1,4 Digit World Cup 2022 Quarterfinals,1k-10k
,3365977,kors k - smooooch [Another] (Alvearia),FM2,4 Digit World Cup 2022 Quarterfinals,1k-10k
,2349207,ELFENSJoN - Akayake no Majo [Kalibe x lu^3's Extra] (Hey lululu),FM3,4 Digit World Cup 2022 Quarterfinals,1k-10k
,1231420,gmtn. vs. kozato (fw. LUZE) & gmtn. (witch's slave) - squartatrice vs. disperagioia [Extra] (Lama Poluna),TB,4 Digit World Cup 2022 Quarterfinals,1k-10k
,,,,,
,2988239,GRANRODEO - Can Do [TOMOKA ZONE TURBO] (Azunyan-),NM1,4 Digit World Cup 2022 Semifinals,1k-10k
,3227634,Xi - Densetsu no Sabori Gami ~ Make a quick escape [Phantasmagoria of Riverside View] (AdveNt),NM2,4 Digit World Cup 2022 Semifinals,1k-10k
,3205283,MYUKKE. - ViViTAL MONO [ExTRA] (Ishtiaq),NM3,4 Digit World Cup 2022 Semifinals,1k-10k
,3299411,Yousei Teikoku - Sacrifice [Antares] (IsomirDiAngelo),NM4,4 Digit World Cup 2022 Semifinals,1k-10k
,3193037,The Ritual Aura - Ectoplasm [Synthetic Absolutism - Original] (Mazzerin),NM5,4 Digit World Cup 2022 Semifinals,1k-10k
,2430978,Flex - Ferris' Sand Canyon [ktgster's Expert] (Net0),NM6,4 Digit World Cup 2022 Semifinals,1k-10k
,3155167,TUYU - Shuuten no Saki ga Aru to Suru naraba. [captin's Delusion.] (Keqing),HD1,4 Digit World Cup 2022 Semifinals,1k-10k
,3154807,L.E.D.-G - SOUND OF GIALLARHORN [Ready for OTST] (Flask),HD2,4 Digit World Cup 2022 Semifinals,1k-10k
,3339815,Aether Realm - Redneck Vikings from Hell [Kuth Hialbi As Salu] (pw384),HD3,4 Digit World Cup 2022 Semifinals,1k-10k
,3192918,ZAQ - BRAVER [Revolution] (SkyFlame),HR1,4 Digit World Cup 2022 Semifinals,1k-10k
,2704777,onoken - felys final remix [Another] (Miura),HR2,4 Digit World Cup 2022 Semifinals,1k-10k
,3207766,Power Of Nature - Shounen wa Sora o Tadoru [Gordon's Expert] (Allice),HR3,4 Digit World Cup 2022 Semifinals,1k-10k
,1940657,Kanon Wakeshima - REUNION [Insane] (Delis),DT1,4 Digit World Cup 2022 Semifinals,1k-10k
,2689570,Team Grimoire - Grimoire of Blue [Insane] (Seto Kousuke),DT2,4 Digit World Cup 2022 Semifinals,1k-10k
,3205479,MisteryCircle - Beyond the boundary [Lunatic] (PandaHero),DT3,4 Digit World Cup 2022 Semifinals,1k-10k
,3176675,Ice Cube - You Know How We Do It [Lethal Injection] (The Honeysticks),DT4,4 Digit World Cup 2022 Semifinals,1k-10k
,2057824,Sum 41 - The Bitter End [One Summer] (Gabdu09),FM1,4 Digit World Cup 2022 Semifinals,1k-10k
,3284140,jun - KIMONO <3 PRINCESS [Ex] (Alvearia),FM2,4 Digit World Cup 2022 Semifinals,1k-10k
,3102195,BlackY feat. Risa Yuzuki - Stellalude [Prayer] (Hinsvar),FM3,4 Digit World Cup 2022 Semifinals,1k-10k
,2699308,CROSS VEIN - Eternal Dream [Alp] (Kite),TB,4 Digit World Cup 2022 Semifinals,1k-10k
,,,,,
,3161838,LiSA - Jet Rocket [Beneath the Sky] (GranDSenpai),NM1,4 Digit World Cup 2022 Finals,1k-10k
,3192005,Demetori - Fuujin Shoujo [Stage 4] (ItsWinter),NM2,4 Digit World Cup 2022 Finals,1k-10k
,2226504,Cranky vs. MASAKI - ouroboros -twin stroke of the end- [Flask's Expert] (celerih),NM3,4 Digit World Cup 2022 Finals,1k-10k
,2812266,lical - nyctalopia [collab extreme] (Raijodo),NM4,4 Digit World Cup 2022 Finals,1k-10k
,3484502,Gomitaro - S4y G00dby3 [chau] (Megafan),NM5,4 Digit World Cup 2022 Finals,1k-10k
,3482052,Cranky - MIMOZA [TEoule] (Aery),NM6,4 Digit World Cup 2022 Finals,1k-10k
,2903363,Wolpis Kater - Oxalis [Collab Extreme] (Tocorn),HD1,4 Digit World Cup 2022 Finals,1k-10k
,3028386,"96neko - E? Aa, sou. [ar 8] (Sparhten)",HD2,4 Digit World Cup 2022 Finals,1k-10k
,2689434,Ashrount - Bleary Vagary [HERE WE GO] (NyarkoO),HD3,4 Digit World Cup 2022 Finals,1k-10k
,3481299,Baru - ResoAlive [Always Trust Me] (knowledgeking),HR1,4 Digit World Cup 2022 Finals,1k-10k
,3245607,Akiyama Uni - Azakeri no Yuugi [Extra] (PaRaDogi),HR2,4 Digit World Cup 2022 Finals,1k-10k
,3032224,Ikareru Kin no Shishi - G59 [Jounzan's Extreme] (Luscent),HR3,4 Digit World Cup 2022 Finals,1k-10k
,922661,Kicco - Lucky Monster [Insane] (Shioi),DT1,4 Digit World Cup 2022 Finals,1k-10k
,3245458,lapix - Amazing Mirage (Extended) [KKip's Insane] (Chaoslitz),DT2,4 Digit World Cup 2022 Finals,1k-10k
,568565,Memme - Chinese Restaurant [Hyper] (Muya),DT3,4 Digit World Cup 2022 Finals,1k-10k
,3311356,Malk De Koijn - Braget [owc ver] (waefwerf),DT4,4 Digit World Cup 2022 Finals,1k-10k
,3482781,Masuda Tarou - Good Night ~ Battle Ver. [:3c] (Kurashina Asuka),FM1,4 Digit World Cup 2022 Finals,1k-10k
,1125657,beatMARIO - Night of Knights [TRUE 2009 STAGE] (Anxient),FM2,4 Digit World Cup 2022 Finals,1k-10k
,1636127,katagiri - Reso*nyan*ce Fever [Black Another] (Snow Note),FM3,4 Digit World Cup 2022 Finals,1k-10k
,3131384,Dark PHOENiX - Ryokugan no Jealousy [Green-Eyed Monster] (Camo),TB,4 Digit World Cup 2022 Finals,1k-10k
,,,,,
,2995484,Fuki Commune - Kurui Zake Setsugekka [Destiny] (-Kirigiri),NM1,4 Digit World Cup 2022 Grandfinals,1k-10k
,3494362,Hino Isuka - Dreamin' Attraction!! (2020 Remaster) [Utopia] (knowledgeking),NM2,4 Digit World Cup 2022 Grandfinals,1k-10k
,3301301,Sota Fujimori - VOLTEXES III [Crack] (Feiri),NM3,4 Digit World Cup 2022 Grandfinals,1k-10k
,2357069,Hatsuki Yura - Teru Yoru Hime [Shining Princess of Night] (Shoenen),NM4,4 Digit World Cup 2022 Grandfinals,1k-10k
,3493282,ikaruga_nex - ultimer [WE GO PSYCHO] (Chemo),NM5,4 Digit World Cup 2022 Grandfinals,1k-10k
,3333760,connsome - flat by second [Another] (ktgster),NM6,4 Digit World Cup 2022 Grandfinals,1k-10k
,889177,Satoshi (CV:Rica Matsumoto) - XY&Z [Z] (ktgster),HD1,4 Digit World Cup 2022 Grandfinals,1k-10k
,3296392,"Yousei Teikoku - Aru Tsuioku, Bouchou Uchuu ni Okeru Shinkai Sunawachi Suiten [Extreme] (IsomirDiAngelo)",HD2,4 Digit World Cup 2022 Grandfinals,1k-10k
,3241863,SOUND HOLIC feat. Nana Takahashi - XINOBIKILL [tourney ver.] (Lokidoki),HD3,4 Digit World Cup 2022 Grandfinals,1k-10k
,3494395,UROBOROS - Black Swallowtail [4WC] (Saika0k1),HR1,4 Digit World Cup 2022 Grandfinals,1k-10k
,3493389,DJ Totoriott - Chloe [Mystery (edit ver.)] (DeviousPanda),HR2,4 Digit World Cup 2022 Grandfinals,1k-10k
,2643203,"BEMANI Sound Team ""Nekomata Master"" - Life is beautiful [Chrysanthemum] (anna apple)",HR3,4 Digit World Cup 2022 Grandfinals,1k-10k
,3320894,MomoKurotei Ichimon - Nippon Egao Hyakkei [smile (owc ver.)] (alden),DT1,4 Digit World Cup 2022 Grandfinals,1k-10k
,3364553,Nekrogoblikon - Killing Time (and Space) [ar8.2] (BronySE),DT2,4 Digit World Cup 2022 Grandfinals,1k-10k
,2690172,Ice Nine Kills - Merry Axe-Mas [WashedUp's Insane] (Blitzifyyy),DT3,4 Digit World Cup 2022 Grandfinals,1k-10k
,3117687,"lapix - Flamenco House [Collab ""tourney version"" Zest {v2.6-1 final} (REAL) <MODIFIED- DO NOT TOUCH>] (JeZag)",DT4,4 Digit World Cup 2022 Grandfinals,1k-10k
,669496,Mizuki Nana - VIRGIN CODE [Shining Gate] (koreapenguin),FM1,4 Digit World Cup 2022 Grandfinals,1k-10k
,3244103,Nishizaka Kyouhei - Re:TrymenT -Piano Duo Arrange ver- [Everlasting Legacy] (Kurashina Asuka),FM2,4 Digit World Cup 2022 Grandfinals,1k-10k
,2643101,Co Shu Nie - Budou [Autumn Blizace] (yaspo),FM3,4 Digit World Cup 2022 Grandfinals,1k-10k
,2500241,Daisuke Ishiwatari - Condemnation Wings II [Reclamation] (iljaaz),TB,4 Digit World Cup 2022 Grandfinals,1k-10k
,,,,,
,969324,Nanahira - Shinchoku Doudesu ka?(Halozy Mix) [Extra] (AtHeoN),NM1,Broccoli Cup 2 Qualifiers,1.2k-60k
,724194,ZUN remixed by LeaF - Wizdomiot [Rational Punishment] (jcjc),NM2,Broccoli Cup 2 Qualifiers,1.2k-60k
,3037872,Dareharu - Flowering [Collab Extra with moph] (Kloyd),NM3,Broccoli Cup 2 Qualifiers,1.2k-60k
,3316178,Mameyudoufu - Call My Name feat. Yukacco [Halgoh's Expert] (Nines),NM4,Broccoli Cup 2 Qualifiers,1.2k-60k
,2148690,TORIENA - RAT RACE [Team :3c's Extra] (Acyl),HD1,Broccoli Cup 2 Qualifiers,1.2k-60k
,2866814,40mP feat. Chano - Yuugure One Room [Silent Sunset] (vekt0r),HD2,Broccoli Cup 2 Qualifiers,1.2k-60k
,240689,jippusu - Mushikui Saikede Rhythm [RLC] (Amamiya Yuko),HR1,Broccoli Cup 2 Qualifiers,1.2k-60k
,2067296,Brandy - Cross Time !! [captin's Extra] (Leader),HR2,Broccoli Cup 2 Qualifiers,1.2k-60k
,57401,Rita - Alicemagic -Short Ver.- [Rin] (NatsumeRin),DT1,Broccoli Cup 2 Qualifiers,1.2k-60k
,2506205,KNOWER - Overtime [Plaudible's Insane] (Mir),DT2,Broccoli Cup 2 Qualifiers,1.2k-60k
,,,,,
,1806995,Camellia feat. Nanahira - Kansoku Eisei [Nyquilfj's Extra] (jonathanlfj),NM1,Broccoli Cup 2 Round of 64,1.2k-60k
,2793277,RYO - Shuffle Heaven [Extra] (Kurashina Asuka),NM2,Broccoli Cup 2 Round of 64,1.2k-60k
,2155904,Warak - Slow Motion (feat. DongGeyoung) [DeviousPanda's Expert] (NeonLights),NM3,Broccoli Cup 2 Round of 64,1.2k-60k
,2057956,PSYQUI feat. punipunidenki - Still in my heart [Extra] (Nathan),NM4,Broccoli Cup 2 Round of 64,1.2k-60k
,3448872,Lime - Luminaria [Anemoia] (Saika0k1),NM5,Broccoli Cup 2 Round of 64,1.2k-60k
,1567613,mzet:-P - Arcana Force [Morinaga's Another] (Down),HD1,Broccoli Cup 2 Round of 64,1.2k-60k
,2938091,capsule - RGB [MommyDjulus' Insane] (_xyliac),HD2,Broccoli Cup 2 Round of 64,1.2k-60k
,1838381,Gekidan Record feat. Nekomata Master - Houkou Orpheus [Special] (celerih),HR1,Broccoli Cup 2 Round of 64,1.2k-60k
,2034979,ShinRa-Bansho - Dramatic Hizakurige [Lunatic] (Kirylln),HR2,Broccoli Cup 2 Round of 64,1.2k-60k
,1636976,Younha - Houkiboshi [Insane] (Seto Kousuke),DT1,Broccoli Cup 2 Round of 64,1.2k-60k
